"runid","variable","parameters","Si_original","Ti_original","Si_low.ci","Ti_low.ci","Si_high.ci","Ti_high.ci","Si_bias","Ti_bias","Si_std.error","Ti_std.error"
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","NPP","temperate.deciduous.leaf_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","NPP","temperate.deciduous.leaf_respiration_rate_m2",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","NPP","temperate.deciduous.leaf_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","NPP","temperate.deciduous.psnTOpt",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","NPP","temperate.deciduous.root_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","NPP","temperate.deciduous.root_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","NPP","temperate.deciduous.root_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","NPP","temperate.deciduous.stem_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","NPP","temperate.deciduous.veg_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","NPP","temperate.deciduous.wood_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","NPP","temperate.deciduous.wood_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","NPP","temperate.deciduous.wueConst",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","dummy",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.Amax",-49.6491648322002,0.00878579316441627,-49.920230173942,0.00868442850110705,-49.0763456475667,0.00883376021551641,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.AmaxFrac",-80.158822884405,0.0229012792305126,-80.5964592231474,0.0226370594366807,-79.2340034695968,0.0230263114058155,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.GDD",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.SLA",-233.736304452325,0.194719491352563,-235.012414764714,0.192472946810559,-231.039609758907,0.195782584873786,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.Vm_low_temp",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.coarse_root_respiration_Q10",-8.1096932496076,0.000234404494416044,-8.15396905524412,0.000231700090589321,-8.01612897938133,0.000235684252788606,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.dVPDSlope",184.611681224109,0.121471790948758,182.481753901665,0.120070329867139,185.619589990141,0.122134980201524,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.dVpdExp",143.653781892667,0.0735514447321802,141.996399689131,0.0727028568708838,144.438076283375,0.0739530073278314,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.extinction_coefficient",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.fine_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.fracLeafFall",118.604609927056,0.0501372164673358,117.236228481329,0.0495587664661388,119.252145474344,0.0504109463832696,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.growth_resp_factor",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.half_saturation_PAR",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.leafC",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.leafGrowth",124.828200080542,0.0555370102843472,123.388014973077,0.0548962610379986,125.509714036078,0.055840220997416,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.leaf_respiration_rate_m2",-40.3517982340426,0.00580340482748192,-40.5721035305199,0.00573644898577517,-39.8862459082172,0.00583508918547956,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.leaf_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.psnTOpt",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.root_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.root_turnover_rate",1.09278061342805,4.25620995806972e-06,1.08017283438317,4.20710462616634e-06,1.0987467752241,4.27944722723041e-06,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.stem_respiration_rate",1.92137950683963,1.31578032629529e-05,1.89921190248618,1.3005997242406e-05,1.93186949986161,1.32296398074366e-05,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","grass.veg_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","ic_ensemble",-57.0530815561339,0.0116015306848869,-57.3645694351689,0.0114676799067343,-56.3948408834405,0.0116648705797362,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","met_ensemble",-648.671206974334,1.49970666648231,-652.21270224401,1.48240404411621,-641.187268158241,1.50789448799827,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.Amax",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.AmaxFrac",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.GDD",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.SLA",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.Vm_low_temp",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.coarse_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.dVPDSlope",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.dVpdExp",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.extinction_coefficient",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.fine_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.fracLeafFall",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.growth_resp_factor",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.half_saturation_PAR",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.leafC",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.leafGrowth",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.leafWHC",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.leaf_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.leaf_respiration_rate_m2",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.leaf_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.psnTOpt",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.root_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.root_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.root_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.stem_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.veg_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.wood_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.wood_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","Qle","temperate.deciduous.wueConst",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","dummy",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.Amax",7.74704504313742,0.0100771140899542,5.64399331109822,0.00734153011918487,8.72594368632653,0.0113504348535473,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.AmaxFrac",12.7324841570813,0.0272201367263491,9.27606009982978,0.0198308217849829,14.3413313235031,0.0306596100688268,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.GDD",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.SLA",48.508985052344,0.395101237069683,35.3404924896003,0.287845072128926,54.6384678920345,0.445025312989761,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.Vm_low_temp",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.coarse_root_respiration_Q10",0.291618311902284,1.42788620110087e-05,0.212454141237791,1.04026504598184e-05,0.328466525416044,1.60831058963908e-05,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.dVPDSlope",-38.9972920060037,0.255348266717187,-43.924899373737,0.186030144568344,-28.4108913795204,0.287613481445939,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.dVpdExp",-33.236369006957,0.185477467559571,-37.43603950639,0.135126823251528,-24.2138574535109,0.208913970164787,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.extinction_coefficient",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.fine_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.fracLeafFall",-4.16741402743871,0.00291606574891582,-4.69399879806434,0.00212445590414926,-3.03610689811033,0.00328453305343893,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.growth_resp_factor",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.half_saturation_PAR",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.leafC",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.leafGrowth",-29.7395472000951,0.148502141723024,-33.4973674065259,0.108189004956279,-21.6663004458859,0.16726652791594,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.leaf_respiration_rate_m2",0.28512347199351,1.36499152564863e-05,0.207722423170108,9.94444074814187e-06,0.3211510126005,1.53746868887433e-05,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.leaf_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.psnTOpt",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.root_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.root_turnover_rate",-0.0522834612653944,4.58978852024848e-07,-0.0588898781648627,3.34382149108389e-07,-0.0380903304446832,5.16974355213205e-07,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.stem_respiration_rate",-0.0532576872514365,4.76243015467588e-07,-0.0599872050868856,3.46959696089201e-07,-0.0388000881546361,5.36419978306145e-07,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","grass.veg_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","ic_ensemble",-4.21742429473597,0.00298647308002664,-4.7503282467437,0.00217575010776225,-3.07254112723128,0.00336383689160646,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","met_ensemble",-26.1641378303374,0.114941502530351,-29.4701776015942,0.0837389053292711,-19.0614896496423,0.129465244195278,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.Amax",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.AmaxFrac",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.GDD",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.SLA",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.Vm_low_temp",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.coarse_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.dVPDSlope",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.dVpdExp",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.extinction_coefficient",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.fine_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.fracLeafFall",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.growth_resp_factor",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.half_saturation_PAR",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.leafC",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.leafGrowth",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.leafWHC",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.leaf_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.leaf_respiration_rate_m2",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.leaf_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.psnTOpt",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.root_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.root_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.root_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.stem_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.veg_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.wood_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.wood_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","SoilMoistFrac","temperate.deciduous.wueConst",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","dummy",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.Amax",-0.00769107068943818,5.0411076433114e-06,-0.00970502640462162,2.2477334423611e-06,-0.00342930126063677,6.36115370179374e-06,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.AmaxFrac",-0.0124160241298522,1.31376431412317e-05,-0.0156672389172173,5.8578237029977e-06,-0.00553606759317266,1.65778184505886e-05,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.GDD",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.SLA",-0.0374104827529822,0.000119272134083932,-0.0472066553004021,5.31811624530453e-05,-0.0166806184530341,0.00015050430003325,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.Vm_low_temp",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.coarse_root_respiration_Q10",-0.001350017582408,1.55321370682195e-07,-0.00170352826193178,6.9254827291568e-08,-0.000601947008963423,1.95993258226422e-07,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.dVPDSlope",0.0289985942972027,7.16648600540783e-05,0.0129299183424039,3.19539898735167e-05,0.0365920604185501,9.04307588881554e-05,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.dVpdExp",0.0236563341796011,4.7692189204637e-05,0.0105479067739627,2.12650346312103e-05,0.0298508955540951,6.01806918977913e-05,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.extinction_coefficient",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.fine_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.fracLeafFall",0.00337303723929541,9.6960453241651e-07,0.00150397276581728,4.32328108737998e-07,0.00425628846658348,1.22350163834347e-06,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.growth_resp_factor",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.half_saturation_PAR",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.leafC",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.leafGrowth",0.308960901017995,0.00813503472250554,0.137759754152757,0.00362725632824082,0.389864275528374,0.0102652452398922,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.leaf_respiration_rate_m2",-0.010071488986031,8.64449702754122e-06,-0.0127087723530503,3.85441582208152e-06,-0.00449068423252375,1.09081134857036e-05,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.leaf_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.psnTOpt",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.root_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.root_turnover_rate",0.0250354476391315,5.34149821007739e-05,0.0111628270778189,2.38167184845437e-05,0.0315911386333964,6.74020344660581e-05,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.stem_respiration_rate",0.000131248500884331,1.46805074664603e-09,5.85211952553513e-05,6.54575738468443e-10,0.000165616754556508,1.85246915999481e-09,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","grass.veg_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","ic_ensemble",3.0990852390957,0.818501365035919,1.38182281068438,0.364954097588152,3.9106003949359,1.03283114674801,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","met_ensemble",0.0064621036883657,3.55877236558274e-06,0.00288132838972734,1.58678850480097e-06,0.00815424658768455,4.49065951551424e-06,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.Amax",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.AmaxFrac",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.GDD",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.SLA",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.Vm_low_temp",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.coarse_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.dVPDSlope",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.dVpdExp",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.extinction_coefficient",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.fine_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.fracLeafFall",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.growth_resp_factor",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.half_saturation_PAR",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.leafC",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.leafGrowth",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.leafWHC",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.leaf_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"bfc26ac6b3ec58ff6ee9c6cb68ca7d67","TotSoilCarb","temperate.deciduous.leaf_respiration_rate_m2",0,0,0,0,0,0,NA,NA,NA,NA
