runid,response_var,Var_parameter,Var_total,site_id,pft,parameter,local_param_frac,Var_parameter_param,frac_of_total
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,GDD,0.0427054422703897,1.221514891177014e-19,0.0709206324164344
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,SLA,0.017806018630960343,5.0931018984843143e-20,0.02957033190596664
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,Vm_low_temp,0.2983749133914131,8.534495382429792e-19,0.49550915363286224
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,coarse_root_respiration_Q10,0.018443867977732863,5.275547608910873e-20,0.030629603901631747
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,dVPDSlope,0.0044499678463383405,1.2728358964520302e-20,0.007390030804432969
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,dVpdExp,0.021035762629430015,6.016913988718943e-20,0.03493394541134581
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,extinction_coefficient,0.05051388897648328,1.444861926621927e-19,0.08388806581941663
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,fine_root_respiration_Q10,0.018817168472140454,5.382323721874532e-20,0.031249541449102376
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,fracLeafFall,0.004048209986348591,1.1579200490718103e-20,0.006722834306891899
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,growth_resp_factor,0.016330719981984473,4.671118382367714e-20,0.02712031365007269
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,half_saturation_PAR,0.044958494485477285,1.2859595306659033e-19,0.0746622606367807
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,leafC,0.019877700412982664,5.68567043588476e-20,0.03301075950337618
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,leafGrowth,0.011427167657050041,3.268542535793202e-20,0.01897701824126826
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,leafWHC,0.004063271426175341,1.1622281119445599e-20,0.006747846735772792
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,leaf_allocation_fraction,0.004690621252568091,1.3416706172028168e-20,0.007789682250609813
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,leaf_respiration_rate_m2,0.020729848820722385,5.929412665026496e-20,0.034425916466437584
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,leaf_turnover_rate,0.005764764974477061,1.648910744413923e-20,0.009573505295494805
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,psnTOpt,0.09874395447874693,2.8243990554132693e-19,0.16398340180141255
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,root_allocation_fraction,0.025224082335477536,7.214909985939766e-20,0.04188945896005011
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,root_respiration_rate,0.025689433070459167,7.348015469030468e-20,0.04266226370496743
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,root_turnover_rate,0.037348468329419515,1.0682879699075581e-19,0.0620243428679853
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,stem_respiration_rate,0.05626921060582339,1.6094828906021214e-19,0.09344588861699937
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,veg_respiration_Q10,0.019679179619079765,5.628887016004616e-20,0.03268107739489306
