runid,site_id,variable,category,Var_category,Var_total,Var_interaction,frac_of_total
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,AbvGrndWood,dummy,0,5.88437904187781e-6,0,0
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,AbvGrndWood,interaction,0,5.88437904187781e-6,0,0
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,AbvGrndWood,parameter,1.9315714875363428e-5,5.88437904187781e-6,0,3.282540899880481
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,NPP,IC,6.18712530940373e-21,1.564409157686081e-18,0,0.00395492782626964
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,NPP,driver,6.65847276830038e-20,1.564409157686081e-18,0,0.0425622206031377
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,NPP,dummy,0,1.564409157686081e-18,0,0
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,NPP,interaction,0,1.564409157686081e-18,0,0
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,NPP,parameter,5.74731507978277e-18,1.564409157686081e-18,0,3.673792787229416
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,Qle,IC,0.0013006472928200727,0.04830799184202827,0,0.0269240604551171
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,Qle,driver,-1.3313490621451465,0.04830799184202827,0,-27.5596026947008
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,Qle,dummy,0,0.04830799184202827,0,0
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,Qle,interaction,0,0.04830799184202827,0,0
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,Qle,parameter,3.190870151669111,0.04830799184202827,0,66.0526349781535
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,SoilMoistFrac,IC,3.3282969448251137e-6,2.2755104080962135e-4,0.006741322257036476,0.0146265951277705
